"dependent_var","independent_var","moderator","meta_estimate","meta_ci_lower","meta_ci_upper","meta_p","i_squared_original","moderator_estimate","moderator_se","moderator_z","moderator_p","moderator_ci_lower","moderator_ci_upper","i_squared_with_moderator","tau_squared","residual_tau_squared","tau_squared_reduction","i_squared_reduction","QE","QE_p","QM","QM_p","k","meta_significance","moderator_significance","fdr_p","fdr_significance"
"publication_count","Average.years.of.schooling","Income.inequality..Atkinson.index",427.241023214641,88.6015793716655,765.880467057616,0.0134070883349482,99.7792938540372,-2981.04228650504,2202.99445794372,-1.35317738805732,0.175998967240508,-7298.83208221606,1336.74750920598,99.7082179194848,117833.079897372,91107.230666683,22.6811089500218,0.0712331504934989,141.999493854639,1.46285638939827e-31,1.83108904354964,0.175998967240508,4,"p<0.05","ns",0.286293863133889,"ns"
"Antiretroviral.therapy.coverage....of.people.living.with.HIV.","publication_count","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region",0.159972613374447,-0.137916278561231,0.457861505310125,0.292550965956046,99.9712812404484,-0.13702379560208,0.101333114377101,-1.352211431025,0.176307687929822,-0.335633050222475,0.0615854590183155,99.9726171462605,0.0877638849872934,0.0726199462890836,17.2553194294013,0,27.1581738643389,1.26671080789453e-06,1.82847575419469,0.176307687929822,4,"ns","ns",0.376123067583619,"ns"
"publication_count","Human.rights.index","Youth.Literacy.Rate",-6861.15979389806,-14682.9368950986,960.617307302459,0.0855680268035816,99.6865941113499,19788.7102385749,14694.2009087287,1.34670203310069,0.178076217230181,-9011.39432412911,48588.8148012789,99.1212122813268,56745155.5757412,56314732.4534547,0.758519591530583,0.567159340795252,31.7562692318743,1.27119961709023e-07,1.81360636595752,0.178076217230181,4,"p<0.10","ns",0.267114325845272,"ns"
"publication_count","Youth.Literacy.Rate","Private.civil.liberties.index",2983.1075228834,-8887.76585305129,14853.9808988181,0.622343407046466,99.9387660594028,49479.5430781139,36750.2322425779,1.34637361613155,0.1781820553381,-22549.5885408214,121508.674697049,96.1671344780006,138364170.541261,109007100.432707,21.2172486516658,3.77394251512004,19.859902795202,4.86941626942456e-05,1.81272191421515,0.1781820553381,4,"ns","ns",0.460303642956759,"ns"
"Prevalence.of.moderate.or.severe.food.insecurity.in.the.population....","publication_count","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region",0.0670355142375172,-0.0634265137795377,0.197497542254572,0.313890827254502,99.9991304648549,-0.0586018705676897,0.0435323726066105,-1.34616762328251,0.178248464020889,-0.143923753038224,0.0267200119028449,99.9992718470908,0.0171781461262556,0.0138981711735085,19.0938820093856,0,89.6752279060781,3.36722144363571e-20,1.81216726997409,0.178248464020889,4,"ns","ns",0.380263389911229,"ns"
"Tuberculosis.treatment.success.rate....of.new.cases.","publication_count","Sex.ratio",0.011146025347163,0.00100906422322802,0.0212829864710979,0.0311567625676423,92.6565141583134,-0.0261776262018428,0.0194708981230093,-1.34444883006747,0.178803292677391,-0.0643398852695894,0.0119846328659039,98.1973052006452,6.81364979922525e-05,0.00185827211629585,0,0,15.1493219477293,0.000513294412520398,1.8075426566698,0.178803292677391,4,"p<0.05","ns",0.391445553258126,"ns"
"publication_count","Sex.ratio","Lifespan.Inequality.in.man",-658.612332034855,-2149.08466175983,831.859997690123,0.386450642542927,99.7290911442061,188246.489465955,140116.239078312,1.34350229997782,0.179109381790343,-86376.2927767411,462869.271708651,98.0413617795901,2052850.67389917,2113931.87849092,0,1.6923139930912,19.7447856358696,5.15791612941643e-05,1.80499843004569,0.179109381790343,4,"ns","ns",0.326611225617684,"ns"
"Reported.cases.of.leprosy","publication_count","Income.inequality..Atkinson.index",-0.0170292312694855,-0.0904627549391436,0.0564042924001726,0.649457786961618,91.4499116749555,-0.645164113312355,0.480812748699283,-1.34181989778283,0.179654398938059,-1.58753978407066,0.297211557445946,80.17954158257,0.00393882530399667,0.0030403237760698,22.8114084423894,12.3240907355321,13.0759619912421,0.00144740787374885,1.80048063808594,0.179654398938059,4,"ns","ns",0.249953946348603,"ns"
"Share.of.the.population.with.access.to.basic.handwashing.facilities","publication_count","Sex.gap.in.life.expectancy",0.00072313429472714,0.000490463251881992,0.000955805337572288,1.11853031766746e-09,82.797804623837,-0.000120836973720511,9.0212581625857e-05,-1.33946919091246,0.180417977710082,-0.00029765038465957,5.59764372185484e-05,68.4130068656779,4.02249452172344e-08,2.68560727486135e-08,33.2352782494107,17.37340479438,5.18112058482797,0.0749780186992016,1.79417771340368,0.180417977710082,4,"p<0.001","ns",0.95516093422071,"ns"
"drugs.pipeline.for.neglected.tropical.diseases.by.region","publication_count","Multidimensional.Poverty.Index",-0.00233832272157788,-0.00838397523038402,0.00370732978722826,0.448409026538458,98.7831109779291,-0.0340660725105239,0.0254414224085029,-1.33900031073493,0.180570571747761,-0.0839303441466598,0.015798199125612,98.3361476761169,3.1960920694538e-05,3.06029354479186e-05,4.24889276375426,0.452469351681017,163.005399915333,4.01630927495024e-36,1.79292183214823,0.180570571747761,4,"ns","ns",0.321014349773798,"ns"
"publication_count","Population.in.year","Functioning.government.index",8.60547607127435e-06,-3.17529367720559e-06,2.03862458197543e-05,0.152232245350556,99.9118132990255,4.23947525957246e-06,3.16840463482213e-06,1.33804729767745,0.180881019089481,-1.9704837131287e-06,1.04494342322736e-05,99.775775128452,1.43583412122103e-10,1.13993039037585e-10,20.6084899691297,0.13615824403702,177.610512088606,2.7062463998675e-39,1.79037057082192,0.180881019089481,4,"ns","ns",0.254877799626087,"ns"
"Prevalence.of.anemia.among.pregnant.women....","publication_count","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region",-0.0263776104927022,-0.0762177087862244,0.02346248780082,0.299595761014552,99.9899420791217,0.0233714372539158,0.0175110476484826,1.33466813197445,0.181984988120508,-0.0109495854686748,0.0576924599765064,99.986745370866,0.00241170153344756,0.00210370372917646,12.7709751807809,0.00319702981048592,54.7724371293198,1.2773690734005e-12,1.78133902250817,0.181984988120508,4,"ns","ns",0.388234641323751,"ns"
"publication_count","Percentage.of.territory.effectively.controlled.by.government","Average.years.of.schooling",-20071.0473180606,-87584.2020397666,47442.1074036455,0.560109089584211,99.7783794634361,-14708.0357154567,11020.9088465647,-1.33455742355054,0.1820212407874,-36308.6201316223,6892.54870070891,98.6777071065668,4513863424.73928,3734066256.39349,17.2756039554039,1.10311709088497,31.7850626573577,1.25302962924636e-07,1.78104351675386,0.182021240787401,4,"ns","ns",0.341289826476376,"ns"
"Tuberculosis.case.detection.rate.....all.forms.","publication_count","RESEARCH.AND.DEVELOPMENT.EXPENDITURE....OF.GDP.",0.0827378416784666,-0.0511836971999156,0.216659380556849,0.225940606366904,99.9635279276162,-0.110562408900136,0.0828652505190771,-1.33424334335033,0.182124118890968,-0.272975315487416,0.0518504976871443,99.8265878750726,0.0179425215656616,0.0147084291832724,18.0247373288859,0.1369900156412,92.6714107675537,7.52763992039562e-21,1.78020529927466,0.182124118890968,4,"ns","ns",0.364248237781936,"ns"
"publication_count","CHARGES.FOR.THE.USE.OF.INTELLECTUAL.PROPERTY..PAYMENTS..BOP..CURRENT.US..","Population.in.year",2.62914479497947e-07,-5.44872286038483e-07,1.07070124503438e-06,0.523526098494526,99.5406468606924,1.34934406065332e-15,1.0137567494745e-15,1.33103336806663,0.18317803170152,-6.37582657401094e-16,3.33627077870774e-15,98.678514015447,5.2582542766457e-13,2.7144943657481e-13,48.37651009377,0.866111354944263,3.27674920106087,0.194295593727835,1.77164982690679,0.18317803170152,4,"ns","ns",0.988418694218546,"ns"
"publication_count","GDP.per.capita","Lifespan.Inequality.in.man",113.487776439057,26.6922456143116,200.283307263802,0.010385813857688,99.4439891310636,8986.22374758906,6758.43807854715,1.32963025526762,0.18364012454058,-4260.07147810745,22232.5189732856,99.2692466107868,7755.96868422485,6169.7360001353,20.4517675182965,0.175719540018126,358.837290476243,1.20080482011329e-78,1.76791661572304,0.18364012454058,4,"p<0.05","ns",0.688745949962039,"ns"
"Incidence.of.malaria..per.1.000.population.at.risk.","publication_count","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region",-0.487755530328778,-1.45485102886864,0.479339968211083,0.322903090523704,99.9999371792339,0.44409684256214,0.334366541554142,1.32817368776783,0.184120734674605,-0.211249536519194,1.09944322164347,99.999950263211,0.920614340927576,0.785403266769185,14.6870484357388,0,107.713131453335,4.07746921367303e-24,1.76404534487879,0.184120734674605,4,"ns","ns",0.392790900639157,"ns"
"publication_count","Income.inequality..Atkinson.index","Population.ages.65.",-18193.1726571734,-40149.7088962821,3763.36358193529,0.104370478849176,84.5105638422645,-0.000659748558449617,0.000497120435404098,-1.32714028928085,0.184462279965434,-0.00163408670782052,0.000314589590921285,56.9152060954296,343578816.035743,246976029.652471,28.116630558859,32.6531459408323,4.31798040387906,0.115441634939466,1.76130134743246,0.184462279965434,4,"ns","ns",0.336372392878144,"ns"
"publication_count","Average.years.of.schooling","Political.corruption.index",427.241023214641,88.6015793716655,765.880467057616,0.0134070883349482,99.7792938540372,-844.230402108413,636.48030650901,-1.32640459331551,0.184705718150896,-2091.70887973509,403.248075518261,99.7783800145669,117833.079897372,92996.6536081797,21.0776348295607,0.000915860831429324,304.121624119724,9.13752143352098e-67,1.75934914516848,0.184705718150896,4,"p<0.05","ns",0.286293863133889,"ns"
"publication_count","Lifespan.Inequality.in.wome","Sex.gap.in.life.expectancy",-12054.0033454128,-28557.1981118347,4449.19142100909,0.152268067485072,97.9348201401122,-9854.25783720948,7437.01107167895,-1.32502933533818,0.185161421744745,-24430.5316903259,4722.0160159069,90.3692428702347,193031875.188962,167424435.93896,13.2659122877686,7.72511478456143,20.6910639194039,3.21360546699814e-05,1.75570273950675,0.185161421744745,4,"ns","ns",0.308977255162464,"ns"
"Tuberculosis.treatment.success.rate....of.new.cases.","publication_count","State.capacity.index",0.011146025347163,0.00100906422322802,0.0212829864710979,0.0311567625676423,92.6565141583134,-0.0429483425348163,0.0324540819984056,-1.32335718314036,0.185716623548564,-0.106557174403001,0.0206604893333684,97.7501051343093,6.81364979922525e-05,0.00181528236621439,0,0,15.897518222843,0.000353100050708143,1.75127423416918,0.185716623548565,4,"p<0.05","ns",0.391445553258126,"ns"
"publication_count","Elderly.Literacy.Rate","Youth.Literacy.Rate",3205.14204300847,-292.737785134401,6703.02187115134,0.0725049388840773,95.6320067771511,-17309.9857270812,13089.3664709764,-1.32244641216696,0.186019542582329,-42964.6725906411,8344.70113647869,97.1235628675812,9660147.41464106,34798665.4476294,0,0,14.1406486229038,0.000849957413540681,1.74886451305325,0.186019542582329,4,"p<0.10","ns",0.269728336744376,"ns"
"publication_count","Sex.gap.in.life.expectancy","Number.of.people.living.in.extreme.poverty",-672.301591151828,-1898.83655576768,554.233373464022,0.282680795639826,99.3974082223446,8.69946259710001e-06,6.58642686808925e-06,1.32081669945327,0.186562490160594,-4.20969685116187e-06,2.16086220453619e-05,98.5874047881277,1546514.49732683,1239524.5322719,19.8504421126067,0.814914039212147,184.78461973771,7.49082504176019e-41,1.74455675355464,0.186562490160594,4,"ns","ns",0.774727768975168,"ns"
"HEALTHCARE.ACCESS.AND.QUALITY","publication_count","Sex.ratio",0.0579548269860356,-0.018071232596554,0.133980886568625,0.135153478318912,99.9663206670746,-0.0367808164736708,0.0279994350477952,-1.31362709322119,0.188971726613088,-0.091658700754818,0.0180970678074764,99.849192626192,0.0057249670852466,0.00491491301302141,14.1494974584697,0.117167502115723,102.437357406185,5.70178016522466e-23,1.72561614004476,0.188971726613088,4,"ns","ns",0.377943453226175,"ns"
"publication_count","RESEARCH.AND.DEVELOPMENT.EXPENDITURE....OF.GDP.","GDP.per.capita",-189.530667448005,-535.8605930888,156.799258192789,0.283450878890573,77.5172895501673,7.95946852783719,6.06454272805006,1.31245979866258,0.189365041743902,-3.92681680184521,19.8457538575196,67.357968931782,88415.0632936117,56966.9930618864,35.5686792049127,13.1058769951064,5.60941060906617,0.0605246048713885,1.72255072310542,0.189365041743902,4,"ns","ns",0.774898906629802,"ns"
"publication_count","Lifespan.Inequality.in.wome","Human.rights.index",-12054.0033454128,-28557.1981118347,4449.19142100909,0.152268067485072,97.9348201401122,-122991.435701419,93712.3490799367,-1.31243573455305,0.189373156389897,-306664.26480474,60681.3934019024,76.5027554398635,193031875.188962,290722350.610073,0,21.8840088434191,8.86026482359939,0.0119129121582127,1.72248755733181,0.189373156389898,4,"ns","ns",0.308977255162464,"ns"
"publication_count","PHYSICIANS..PER.1.000.PEOPLE.","Lifespan.Inequality.in.man",155.609900767888,-80.0888842979232,391.3086858337,0.195671908229019,60.3269047365061,26773.9429586484,20404.4900692641,1.31215937608648,0.189466365459262,-13218.1227000144,66766.0086173113,55.8342447563614,32656.7749692388,24760.7957987655,24.1786862845795,7.44719126526991,4.49281346045946,0.105778633660684,1.72176222825167,0.189466365459262,4,"ns","ns",0.734182166154642,"ns"
"publication_count","Political.corruption.index","Rigorous.and.impartial.public.administration.index",2929.99167007143,-3797.27467380952,9657.25801395239,0.393303293046644,89.4526906828826,6508.03359814033,4965.7197734681,1.31059219912345,0.189995576163864,-3224.59831517553,16240.6655114562,94.3526231573832,25993621.6852352,45466991.9887512,0,0,23.9655015715246,6.25111452719712e-06,1.71765191240323,0.189995576163864,4,"ns","ns",0.320617534776521,"ns"
"publication_count","Sex.gap.in.life.expectancy","Multidimensional.Poverty.Index",-672.301591151828,-1898.83655576768,554.233373464022,0.282680795639826,99.3974082223446,4880.46359342136,3740.16046452702,1.30488080383432,0.191933438712531,-2450.1162134522,12211.0434002949,98.5666229195402,1546514.49732683,1254786.83698542,18.8635580749919,0.835821896830502,192.038021591031,1.99284468957621e-42,1.7027139122153,0.191933438712531,4,"ns","ns",0.774727768975168,"ns"
"publication_count","State.capacity.index","Percentage.of.territory.effectively.controlled.by.government",-1874.10206848749,-5356.41009423109,1608.20595725611,0.291512331455214,98.1762150724309,-43124.6503089931,33053.6528711988,-1.30468636785889,0.19199966526513,-107908.619494032,21659.3188760456,87.6846654670176,10543310.6713637,9335471.63385218,11.4559750268201,10.686447422803,22.5911307713124,1.24279152509887e-05,1.70220651847683,0.19199966526513,4,"ns","ns",0.363925577221538,"ns"
"Share.of.the.population.using.safely.managed.drinking.water.sources","publication_count","Population.ages.65.",0.000179670782700799,2.80551139223379e-05,0.000331286451479261,0.020198625450428,97.4214950882055,-7.00667603923707e-12,5.37483973450427e-12,-1.3036065046288,0.192367781738245,-1.75411683415403e-11,3.52781626306612e-12,96.8952366006426,1.94714265351908e-08,1.73479649932733e-08,10.9055263007042,0.54018724213426,76.7434460028874,2.16457400888642e-17,1.69938991891051,0.192367781738245,4,"p<0.05","ns",0.814224661363505,"ns"
"Antiretroviral.therapy.coverage.for.PMTCT....of.pregnant.women.living.with.HIV.","publication_count","Average.years.of.schooling",0.00031097013866395,-0.000438197899504944,0.00106013817683284,0.41589926153519,99.9901864484319,-0.000162020862630673,0.000124287810375287,-1.30359415087812,0.192371996029613,-0.000405620494683579,8.15787694222336e-05,99.9476089994021,5.32778131096397e-07,4.34537263242602e-07,18.4393581717828,0.0425816277997242,12.3144570422267,0.00211811545678728,1.69935771020364,0.192371996029613,4,"ns","ns",0.502454078913501,"ns"
"Children..ages.0.14..newly.infected.with.HIV","publication_count","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region",-24.2139400623589,-72.5300987170653,24.1022185923476,0.325977683085284,99.999142147259,21.5796176636294,16.5610490204086,1.30303446581411,0.192562995146257,-10.8794419625738,54.0386772898327,99.9992926206403,2333.4706518356,1981.44454006565,15.0859455418063,0,60.55229229691,7.09964763158619e-14,1.69789881909946,0.192562995146257,4,"ns","ns",0.410801056312014,"ns"
"publication_count","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region","Functioning.government.index",956.934915892765,-2259.41929408497,4173.2891258705,0.559804671927877,97.7136419315894,1128.12272120023,865.95355014166,1.30275200213185,0.192659442108582,-569.115049362019,2825.36049176249,96.1115783634132,10006996.1042344,8177350.36774949,18.2836659215913,1.63954954140159,84.2806270716801,4.99682759990165e-19,1.69716277905855,0.192659442108582,4,"ns","ns",0.426603050383289,"ns"
"publication_count","Gini.Coefficient","Rigorous.and.impartial.public.administration.index",4250.3139856065,-13583.8727756008,22084.5007468138,0.640423773153845,99.4139405796646,7688.67899840567,5904.3333649579,1.30220949989678,0.192844778555967,-3883.60174962999,19260.9597464413,99.4325415788796,299263988.410859,227371289.253185,24.0231708263449,0,49.2110453250737,2.06042724214683e-11,1.69574958162141,0.192844778555967,4,"ns","ns",0.599924135842543,"ns"
"Antibiotic.consumption.rate","publication_count","Income.inequality..Atkinson.index",0.0427599603820217,-0.00872629107744412,0.0942462118414874,0.103572811997286,99.4993630084521,0.446902434484892,0.343525900320113,1.3009279185891,0.19328312875561,-0.226395957899227,1.12020082686901,98.4808430429133,0.00271297718936277,0.00221509815471363,18.3517589680171,1.02364470961718,56.2690682979741,6.04403635794282e-13,1.69241344936457,0.19328312875561,4,"ns","ns",0.345644664379361,"ns"
"publication_count","Population.in.year","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region",8.60547607127435e-06,-3.17529367720559e-06,2.03862458197543e-05,0.152232245350556,99.9118132990255,5.06414239570109e-06,3.90149612870486e-06,1.29800010781561,0.194287297922476,-2.58264950238288e-06,1.2710934293785e-05,99.8428668120902,1.43583412122103e-10,1.17250842713491e-10,18.3395623626902,0.0690073422339204,131.835649661701,2.3564184632002e-29,1.68480427988933,0.194287297922476,4,"ns","ns",0.261865488504207,"ns"
"Antibiotic.consumption.rate","publication_count","Corruption.Perception.Index",0.0427599603820217,-0.00872629107744412,0.0942462118414874,0.103572811997286,99.4993630084521,-0.0018631254897126,0.00143582517652058,-1.29759912291515,0.19442512371339,-0.0046772911237888,0.000951040144363604,98.4900596928267,0.00271297718936277,0.00222041552449817,18.1557613825827,1.01438168557888,56.1354448922247,6.46164392393702e-13,1.68376348379017,0.19442512371339,4,"ns","ns",0.345644664379361,"ns"
"Antiretroviral.therapy.coverage.for.PMTCT....of.pregnant.women.living.with.HIV.","publication_count","Human.Development.Index",0.00031097013866395,-0.000438197899504944,0.00106013817683284,0.41589926153519,99.9901864484319,-0.00278635156847296,0.00214858818247285,-1.29682904858301,0.194690013414611,-0.00699750702372812,0.0014248038867822,99.9625026114227,5.32778131096397e-07,4.37550741806116e-07,17.8737421324546,0.0276865540433939,12.0503896006709,0.00241708067337482,1.6817655812487,0.194690013414612,4,"ns","ns",0.502454078913501,"ns"
"Share.of.the.population.using.safely.managed.drinking.water.sources","publication_count","Sex.ratio",0.000179670782700799,2.80551139223379e-05,0.000331286451479261,0.020198625450428,97.4214950882055,-8.36994130886426e-05,6.46311373476425e-05,-1.29503234081174,0.195309073173625,-0.000210374114569883,4.29752883925982e-05,97.412531787099,1.94714265351908e-08,1.72086897247023e-08,11.6208065515846,0.00920053741570863,85.2259166764223,3.11477970388925e-19,1.67710876374834,0.195309073173625,4,"p<0.05","ns",0.814224661363505,"ns"
"Tuberculosis.treatment.success.rate....of.new.cases.","publication_count","Human.rights.index",0.011146025347163,0.00100906422322802,0.0212829864710979,0.0311567625676423,92.6565141583134,-0.190545039567153,0.147271631581423,-1.29383396870839,0.195722776629063,-0.479192133411194,0.0981020542768879,97.2516542997753,6.81364979922525e-05,0.00191596442225784,0,0,15.2539461258635,0.000487133150338575,1.67400633858371,0.195722776629063,4,"p<0.05","ns",0.391445553258126,"ns"
"NUMBER.OF.DALYS","publication_count","Population.ages.65.",31043.1509361849,-2463.70620709437,64550.0080794643,0.0693932418253993,97.8475096954202,-0.0013433008401447,0.00103898099801262,-1.29290222122847,0.196044879184774,-0.00337966617687092,0.000693064496581528,94.0008126221419,1025265957.77715,908374324.764953,11.4011035015367,3.93131831893555,48.1547370125798,3.4940709461553e-11,1.67159615365752,0.196044879184774,4,"p<0.10","ns",0.881926043658494,"ns"
"publication_count","GDP.per.capita","LGBT..legal.equality.index",113.487776439057,26.6922456143116,200.283307263802,0.010385813857688,99.4439891310636,2.05050795027066,1.58610246108905,1.29279665127228,0.196081398913962,-1.05819574925423,5.15921164979554,98.7580737334869,7755.96868422485,6320.14388451054,18.5125141445541,0.689750485243158,163.540722322225,3.07314721105749e-36,1.67132318154083,0.196081398913962,4,"p<0.05","ns",0.688745949962039,"ns"
"Share.of.the.population.using.safely.managed.drinking.water.sources","publication_count","LGBT..legal.equality.index",0.000179670782700799,2.80551139223379e-05,0.000331286451479261,0.020198625450428,97.4214950882055,-4.67420100006003e-06,3.61716337500079e-06,-1.292228333496,0.196278082271303,-1.17637109412589e-05,2.41530894113886e-06,94.7287807329668,1.94714265351908e-08,1.67492112190196e-08,13.9805643477191,2.7639838136345,38.7233322367295,3.90243110265062e-09,1.66985406588985,0.196278082271303,4,"p<0.05","ns",0.814224661363505,"ns"
"publication_count","Rigorous.and.impartial.public.administration.index","State.capacity.index",-1057.01897867949,-1953.1510497546,-160.886907604391,0.0207861846447237,98.1977075713827,-697.632854793289,541.044558684548,-1.28941848429168,0.197252638704328,-1758.06070384637,362.794994259792,96.796037285708,805267.718500972,643242.117760507,20.1207122821315,1.42739613819991,24.3272987358564,5.21668003031278e-06,1.66260002763305,0.197252638704328,4,"p<0.05","ns",0.506880449625503,"ns"
"NUMBER.OF.DALYS","publication_count","Population.in.year",31043.1509361849,-2463.70620709437,64550.0080794643,0.0693932418253993,97.8475096954202,-7.06778916389771e-05,5.4817195952071e-05,-1.28933796067887,0.197280619293208,-0.000178117621438511,3.6761838160557e-05,95.3905680153914,1025265957.77715,910756344.153618,11.1687716494357,2.51099050724626,57.2490650513342,3.70274221101648e-13,1.66239237684754,0.197280619293208,4,"p<0.10","ns",0.881926043658494,"ns"
"publication_count","Youth.Literacy.Rate","RESEARCH.AND.DEVELOPMENT.EXPENDITURE....OF.GDP.",2983.1075228834,-8887.76585305129,14853.9808988181,0.622343407046466,99.9387660594028,9532.17693605478,7396.61976169504,1.28872069177047,0.197495206264544,-4964.93140420472,24029.2852763143,99.3012272469421,138364170.541261,113156527.992803,18.2183309810982,0.637929441796061,19.1410309401629,6.97554174962761e-05,1.66080102139737,0.197495206264544,4,"ns","ns",0.470950107246219,"ns"
"publication_count","State.capacity.index","CHARGES.FOR.THE.USE.OF.INTELLECTUAL.PROPERTY..PAYMENTS..BOP..CURRENT.US..",-1874.10206848749,-5356.41009423109,1608.20595725611,0.291512331455214,98.1762150724309,-1.29909095716459e-07,1.01272191485664e-07,-1.28277164550991,0.199572090734392,-3.28398943663804e-07,6.85807522308854e-08,98.3801353899425,10543310.6713637,8127906.67214971,22.9093505304207,0,19.045230212785,7.31780455332476e-05,1.6455030945242,0.199572090734392,4,"ns","ns",0.363925577221538,"ns"
"publication_count","Sex.gap.in.life.expectancy","LGBT..legal.equality.index",-672.301591151828,-1898.83655576768,554.233373464022,0.282680795639826,99.3974082223446,-28.9234445787276,22.565558970859,-1.281751744598,0.199929746832301,-73.151127452626,15.3042382951708,98.6848958401379,1546514.49732683,1273658.65114387,17.6432776190972,0.716831952612777,187.507469335524,1.91986360603719e-41,1.64288753478002,0.199929746832301,4,"ns","ns",0.774727768975168,"ns"
"publication_count","Gini.Coefficient","Private.civil.liberties.index",4250.3139856065,-13583.8727756008,22084.5007468138,0.640423773153845,99.4139405796646,66824.3792592201,52253.9947609074,1.27883771499157,0.200954209699991,-35591.568520503,169240.327038943,98.0634901494916,299263988.410859,233080951.529591,22.1152692753681,1.35841152890508,18.5580663586633,9.33613435211547e-05,1.63542590128485,0.200954209699991,4,"ns","ns",0.599924135842543,"ns"
"Dengue.fever.deaths","publication_count","Multidimensional.Poverty.Index",0.037438222852558,-0.0308919743446042,0.10576842004972,0.282882134459741,97.9093489185348,0.27289484453776,0.213597725329214,1.27761119233434,0.201386552220968,-0.145749004287178,0.691538693362697,95.8098770730371,0.00441941355798756,0.00378554434388906,14.3428354414322,2.14430171243867,45.8670331817623,1.09673144094817e-10,1.63229035877797,0.201386552220968,4,"ns","ns",0.777499865420453,"ns"
"Antiretroviral.therapy.coverage.for.PMTCT....of.pregnant.women.living.with.HIV.","publication_count","Human.rights.index",0.00031097013866395,-0.000438197899504944,0.00106013817683284,0.41589926153519,99.9901864484319,-0.00275617155044528,0.00215912314324772,-1.27652355497403,0.201770505625686,-0.00698797514939774,0.00147563204850717,99.9201542773292,5.32778131096397e-07,4.46479634722913e-07,16.1978300790783,0.0700390444203811,12.8650410601082,0.00160839172140487,1.62951238640353,0.201770505625686,4,"ns","ns",0.502454078913501,"ns"
"Incidence.of.HIV..all..per.1.000.uninfected.population.","publication_count","higher.education.institutions.offering.disciplines.related.to.research.for.health.in.2023.by.region",-0.00264407603977144,-0.00803770733588817,0.0027495552563453,0.336644080311537,99.9976654617962,0.00238171150487691,0.00186636641724582,1.276122139184,0.201912346584216,-0.00127629945487994,0.00603972246463377,99.9978471668538,2.83295869306628e-05,2.39610795045035e-05,15.4203004683804,0,59.1939544748362,1.40021944603359e-13,1.62848771411555,0.201912346584216,4,"ns","ns",0.43074633937966,"ns"
"publication_count","Lifespan.Inequality.in.man","Sex.gap.in.life.expectancy",-21645.8029189826,-39509.5346568041,-3782.07118116113,0.0175525933837046,99.1011918058519,-10320.7100503832,8103.39526374895,-1.27362787010447,0.202795330232339,-26203.0729198236,5561.65281905713,99.1039598167091,326976706.81851,270039070.644017,17.4133615597568,0,268.093449705467,6.0848108049298e-59,1.62212795150686,0.202795330232339,4,"p<0.05","ns",0.273332836400109,"ns"
"publication_count","Corruption.Perception.Index","Share.of.population.with.no.formal.education",-49.7084797322495,-240.459040344368,141.042080879869,0.609522522275847,99.2165011918411,721.900257263245,567.039323969785,1.2731043981382,0.202980998481956,-389.476395535474,1833.27691006196,98.6332224368472,34060.4051535184,25391.6072372076,25.4512472098862,0.587884825595817,141.139237623466,2.24907511359356e-31,1.62079480855883,0.202980998481956,4,"ns","ns",0.965058858148379,"ns"
"publication_count","Share.of.population.with.no.formal.education","Lifespan.Inequality.in.man",-22787.8168715668,-56190.2838155807,10614.650072447,0.181181576682073,99.9946070061036,3473618.03507475,2731264.51700606,1.27179847043245,0.203444732577435,-1879562.05050932,8826798.12065882,99.7706461731029,1131124025.04313,966065069.634274,14.5924718911848,0.223972911846197,130.834548173927,3.88721751480755e-29,1.61747134939433,0.203444732577435,4,"ns","ns",0.290635332253478,"ns"
"NUMBER.OF.DALYS","publication_count","Number.of.people.living.in.extreme.poverty",31043.1509361849,-2463.70620709437,64550.0080794643,0.0693932418253993,97.8475096954202,-0.000246828291485999,0.000194125317600363,-1.27148944062069,0.203554581635652,-0.000627306922470109,0.000133650339498111,97.5826928365127,1025265957.77715,892356210.324154,12.9634409925354,0.270642410554825,80.4871861323288,3.32988779333164e-18,1.61668539760992,0.203554581635652,4,"p<0.10","ns",0.881926043658494,"ns"
"OUT.OF.POCKED.EXPENDITURE.ON.HEALTH","publication_count","PHYSICIANS..PER.1.000.PEOPLE.",-0.000300861993665409,-0.000726586236427532,0.000124862249096715,0.16601613011388,99.9754035922021,0.000334512989340453,0.000263182602957707,1.27103002090989,0.203717968729798,-0.000181315433814158,0.000850341412495064,99.8069513407958,1.77544930159863e-07,1.49305337397223e-07,15.9056035771974,0.168493694802581,42.0518180732789,7.38862675774603e-10,1.61551731405419,0.203717968729798,4,"ns","ns",0.399143540771742,"ns"
